timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544189973263,140,14 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,140,0,0
1544189973074,370,15 /mercuryreservation2.php,200,OK,Users 1-5,text,true,,20063,765,5,5,http://newtours.demoaut.com/mercuryreservation2.php,229,0,0
1544189973302,142,16 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189973334,143,17 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544189973444,141,16 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189973445,143,17 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544189973322,371,15 /mercuryreservation2.php,200,OK,Users 1-2,text,true,,20047,761,5,5,http://newtours.demoaut.com/mercuryreservation2.php,231,0,0
1544189973585,141,17 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189973404,369,15 /mercuryreservation2.php,200,OK,Users 1-3,text,true,,20049,758,5,5,http://newtours.demoaut.com/mercuryreservation2.php,229,0,0
1544189973694,142,16 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189973477,376,18 /mercurypurchase.php,200,OK,Users 1-1,text,true,,42341,798,5,5,http://newtours.demoaut.com/mercurypurchase.php,233,0,0
1544189973773,141,16 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189973588,381,18 /mercurypurchase.php,200,OK,Users 1-4,text,true,,42344,801,5,5,http://newtours.demoaut.com/mercurypurchase.php,238,0,0
1544189973836,142,17 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189973914,141,17 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189973726,371,18 /mercurypurchase.php,200,OK,Users 1-5,text,true,,42350,803,5,5,http://newtours.demoaut.com/mercurypurchase.php,229,0,0
1544189973853,283,20 /black,404,Not Found,Users 1-1,text,false,,523,356,5,5,http://newtours.demoaut.com/black,283,0,141
1544189974097,141,20 /black,404,Not Found,Users 1-5,text,false,,522,356,5,5,http://newtours.demoaut.com/black,141,0,0
1544189973969,283,20 /black,404,Not Found,Users 1-4,text,false,,523,356,5,5,http://newtours.demoaut.com/black,283,0,141
1544189974136,142,19 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,368,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189973978,373,18 /mercurypurchase.php,200,OK,Users 1-2,text,true,,42338,799,5,5,http://newtours.demoaut.com/mercurypurchase.php,231,0,0
1544189974252,142,19 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,368,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189974278,142,21 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189974055,373,18 /mercurypurchase.php,200,OK,Users 1-3,text,true,,42340,796,5,5,http://newtours.demoaut.com/mercurypurchase.php,233,0,0
1544189974351,142,20 /black,404,Not Found,Users 1-2,text,false,,522,356,5,5,http://newtours.demoaut.com/black,142,0,0
1544189974238,283,19 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,535,368,5,5,http://newtours.demoaut.com/images/spacer.gif,283,0,141
1544189974394,142,21 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189974428,142,20 /black,404,Not Found,Users 1-3,text,false,,522,356,5,5,http://newtours.demoaut.com/black,142,0,0
1544189974521,142,21 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189974493,282,19 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,535,368,5,5,http://newtours.demoaut.com/images/spacer.gif,282,0,141
1544189974420,375,22 /mercurypurchase2.php,200,OK,Users 1-1,text,true,,13403,1250,5,5,http://newtours.demoaut.com/mercurypurchase2.php,234,0,0
1544189974570,286,19 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,535,368,5,5,http://newtours.demoaut.com/images/spacer.gif,286,0,142
1544189974775,141,21 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189974536,392,22 /mercurypurchase2.php,200,OK,Users 1-4,text,true,,13412,1255,5,5,http://newtours.demoaut.com/mercurypurchase2.php,251,0,0
1544189974795,142,23 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,369,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189974856,144,21 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,144,0,0
1544189974928,142,23 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,369,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189974938,142,24 /black,404,Not Found,Users 1-1,text,false,,522,357,5,5,http://newtours.demoaut.com/black,141,0,0
1544189974664,504,22 /mercurypurchase2.php,200,OK,Users 1-5,text,true,,13407,1261,5,5,http://newtours.demoaut.com/mercurypurchase2.php,364,0,0
1544189975070,142,24 /black,404,Not Found,Users 1-4,text,false,,522,357,5,5,http://newtours.demoaut.com/black,142,0,0
1544189975080,141,25 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189974917,369,22 /mercurypurchase2.php,200,OK,Users 1-2,text,true,,13414,1251,5,5,http://newtours.demoaut.com/mercurypurchase2.php,230,0,0
1544189975168,142,23 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,534,369,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189975212,142,25 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189975000,375,22 /mercurypurchase2.php,200,OK,Users 1-3,text,true,,13412,1249,5,5,http://newtours.demoaut.com/mercurypurchase2.php,232,0,0
1544189975287,141,23 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,369,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189975310,142,24 /black,404,Not Found,Users 1-5,text,false,,522,357,5,5,http://newtours.demoaut.com/black,142,0,0
1544189975375,143,23 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,369,5,5,http://newtours.demoaut.com/images/spacer.gif,143,0,0
1544189975428,142,24 /black,404,Not Found,Users 1-2,text,false,,522,357,5,5,http://newtours.demoaut.com/black,142,0,0
1544189975453,141,25 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189975519,143,24 /black,404,Not Found,Users 1-3,text,false,,522,357,5,5,http://newtours.demoaut.com/black,143,0,0
1544189975222,462,26 /mercurysignoff.php,200,OK,Users 1-1,text,true,,8823,919,5,5,http://newtours.demoaut.com/mercurysignon.php,231,0,0
1544189975222,231,26 /mercurysignoff.php-0,302,Found,Users 1-1,text,true,,393,460,5,5,http://newtours.demoaut.com/mercurysignoff.php,231,0,0
1544189975453,231,26 /mercurysignoff.php-1,200,OK,Users 1-1,text,true,,8430,459,5,5,http://newtours.demoaut.com/mercurysignon.php,229,0,0
1544189975570,141,25 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189975663,143,25 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544189975354,463,26 /mercurysignoff.php,200,OK,Users 1-4,text,true,,8823,919,5,5,http://newtours.demoaut.com/mercurysignon.php,231,0,0
1544189975354,231,26 /mercurysignoff.php-0,302,Found,Users 1-4,text,true,,393,460,5,5,http://newtours.demoaut.com/mercurysignoff.php,231,0,0
1544189975586,231,26 /mercurysignoff.php-1,200,OK,Users 1-4,text,true,,8430,459,5,5,http://newtours.demoaut.com/mercurysignon.php,229,0,0
1544189975684,142,29 /black,404,Not Found,Users 1-1,text,false,,522,354,5,5,http://newtours.demoaut.com/black,142,0,0
1544189975817,142,29 /black,404,Not Found,Users 1-4,text,false,,522,354,5,5,http://newtours.demoaut.com/black,142,0,0
1544189975827,141,28 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,366,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189975959,142,28 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,366,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544189975595,522,26 /mercurysignoff.php,200,OK,Users 1-5,text,true,,8823,919,5,5,http://newtours.demoaut.com/mercurysignon.php,289,0,0
1544189975595,289,26 /mercurysignoff.php-0,302,Found,Users 1-5,text,true,,393,460,5,5,http://newtours.demoaut.com/mercurysignoff.php,289,0,0
1544189975884,233,26 /mercurysignoff.php-1,200,OK,Users 1-5,text,true,,8430,459,5,5,http://newtours.demoaut.com/mercurysignon.php,232,0,0
1544189975711,472,26 /mercurysignoff.php,200,OK,Users 1-2,text,true,,8823,919,5,5,http://newtours.demoaut.com/mercurysignon.php,237,0,0
1544189975711,237,26 /mercurysignoff.php-0,302,Found,Users 1-2,text,true,,393,460,5,5,http://newtours.demoaut.com/mercurysignoff.php,237,0,0
1544189975949,234,26 /mercurysignoff.php-1,200,OK,Users 1-2,text,true,,8430,459,5,5,http://newtours.demoaut.com/mercurysignon.php,232,0,0
1544189975969,283,30 /favicon.ico,404,Not Found,Users 1-1,text,false,,529,364,5,5,http://newtours.demoaut.com/favicon.ico,283,0,141
1544189976118,141,29 /black,404,Not Found,Users 1-5,text,false,,522,354,5,5,http://newtours.demoaut.com/black,141,0,0
1544189975807,467,26 /mercurysignoff.php,200,OK,Users 1-3,text,true,,8823,919,5,5,http://newtours.demoaut.com/mercurysignon.php,233,0,0
1544189975807,233,26 /mercurysignoff.php-0,302,Found,Users 1-3,text,true,,393,460,5,5,http://newtours.demoaut.com/mercurysignoff.php,233,0,0
1544189976040,234,26 /mercurysignoff.php-1,200,OK,Users 1-3,text,true,,8430,459,5,5,http://newtours.demoaut.com/mercurysignon.php,233,0,0
1544189976183,141,29 /black,404,Not Found,Users 1-2,text,false,,522,354,5,5,http://newtours.demoaut.com/black,141,0,0
1544189976102,281,30 /favicon.ico,404,Not Found,Users 1-4,text,false,,529,364,5,5,http://newtours.demoaut.com/favicon.ico,281,0,140
1544189976274,143,29 /black,404,Not Found,Users 1-3,text,false,,522,354,5,5,http://newtours.demoaut.com/black,143,0,0
1544189976324,141,28 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,366,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189976260,282,28 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,535,366,5,5,http://newtours.demoaut.com/images/spacer.gif,282,0,140
1544189976418,143,28 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,366,5,5,http://newtours.demoaut.com/images/spacer.gif,143,0,0
1544189976466,141,30 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544189976542,142,30 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544189976562,143,30 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544189976252,514,1 /,200,OK,Users 1-1,text,true,,15094,387,5,5,http://www.newtours.demoaut.com/,373,0,143
1544189976384,509,1 /,200,OK,Users 1-4,text,true,,15094,387,5,5,http://www.newtours.demoaut.com/,369,0,139
1544189976766,142,4 /images/nav/logo.gif,200,OK,Users 1-1,bin,true,,2926,359,5,5,http://www.newtours.demoaut.com/images/nav/logo.gif,142,0,0
1544189976893,141,4 /images/nav/logo.gif,200,OK,Users 1-4,bin,true,,2926,359,5,5,http://www.newtours.demoaut.com/images/nav/logo.gif,141,0,0
1544189976909,141,2 /images/btn_signin.gif,200,OK,Users 1-1,bin,true,,751,401,5,5,http://www.newtours.demoaut.com/images/btn_signin.gif?osCsid=5bba2f0ab8a265a8e6980f041540d71f,141,0,0
1544189976608,510,1 /,200,OK,Users 1-2,text,true,,15094,387,5,5,http://www.newtours.demoaut.com/,369,0,140
1544189977034,141,2 /images/btn_signin.gif,200,OK,Users 1-4,bin,true,,751,401,5,5,http://www.newtours.demoaut.com/images/btn_signin.gif?osCsid=5bba2f0ab8a265a8e6980f041540d71f,141,0,0
1544189977051,141,3 /images/nav/html.gif,200,OK,Users 1-1,bin,true,,1451,359,5,5,http://www.newtours.demoaut.com/images/nav/html.gif,141,0,0
1544189976685,513,1 /,200,OK,Users 1-5,text,true,,15094,387,5,5,http://www.newtours.demoaut.com/,372,0,141
1544189977118,141,4 /images/nav/logo.gif,200,OK,Users 1-2,bin,true,,2890,359,5,5,http://www.newtours.demoaut.com/images/nav/logo.gif,141,0,0
1544189976706,558,1 /,200,OK,Users 1-3,text,true,,15094,387,5,5,http://www.newtours.demoaut.com/,418,0,141
1544189977176,140,3 /images/nav/html.gif,200,OK,Users 1-4,bin,true,,1451,359,5,5,http://www.newtours.demoaut.com/images/nav/html.gif,140,0,0
1544189977193,141,5 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,357,5,5,http://www.newtours.demoaut.com/images/spacer.gif,141,0,0
1544189977198,142,4 /images/nav/logo.gif,200,OK,Users 1-5,bin,true,,2926,359,5,5,http://www.newtours.demoaut.com/images/nav/logo.gif,142,0,0
1544189977265,142,4 /images/nav/logo.gif,200,OK,Users 1-3,bin,true,,2890,359,5,5,http://www.newtours.demoaut.com/images/nav/logo.gif,141,0,0
1544189977317,140,5 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,357,5,5,http://www.newtours.demoaut.com/images/spacer.gif,140,0,0
1544189977335,141,6 /black,404,Not Found,Users 1-1,text,false,,522,345,5,5,http://www.newtours.demoaut.com/black,141,0,0
1544189977340,142,2 /images/btn_signin.gif,200,OK,Users 1-5,bin,true,,751,401,5,5,http://www.newtours.demoaut.com/images/btn_signin.gif?osCsid=5bba2f0ab8a265a8e6980f041540d71f,142,0,0
1544189977260,281,2 /images/btn_signin.gif,200,OK,Users 1-2,bin,true,,752,401,5,5,http://www.newtours.demoaut.com/images/btn_signin.gif?osCsid=5bba2f0ab8a265a8e6980f041540d71f,281,0,140
1544189977458,140,6 /black,404,Not Found,Users 1-4,text,false,,522,345,5,5,http://www.newtours.demoaut.com/black,140,0,0
1544189977477,141,7 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,368,5,5,http://www.newtours.demoaut.com/favicon.ico,141,0,0
1544189977482,142,3 /images/nav/html.gif,200,OK,Users 1-5,bin,true,,1451,359,5,5,http://www.newtours.demoaut.com/images/nav/html.gif,142,0,0
1544189977619,9,8 /success.txt,200,OK,Users 1-1,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,9,0,7
1544189977628,4,9 /success.txt,200,OK,Users 1-1,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,4,0,0
1544189977541,141,3 /images/nav/html.gif,200,OK,Users 1-2,bin,true,,1451,359,5,5,http://www.newtours.demoaut.com/images/nav/html.gif,141,0,0
1544189977407,281,2 /images/btn_signin.gif,200,OK,Users 1-3,bin,true,,752,401,5,5,http://www.newtours.demoaut.com/images/btn_signin.gif?osCsid=5bba2f0ab8a265a8e6980f041540d71f,281,0,140
1544189977599,140,7 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,368,5,5,http://www.newtours.demoaut.com/favicon.ico,140,0,0
1544189977740,4,8 /success.txt,200,OK,Users 1-4,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,4,0,2
1544189977745,2,9 /success.txt,200,OK,Users 1-4,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,2,0,0
1544189977624,142,5 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,534,357,5,5,http://www.newtours.demoaut.com/images/spacer.gif,142,0,0
1544189977682,141,5 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,357,5,5,http://www.newtours.demoaut.com/images/spacer.gif,141,0,0
1544189977688,141,3 /images/nav/html.gif,200,OK,Users 1-3,bin,true,,1451,359,5,5,http://www.newtours.demoaut.com/images/nav/html.gif,141,0,0
1544189977766,143,6 /black,404,Not Found,Users 1-5,text,false,,522,345,5,5,http://www.newtours.demoaut.com/black,142,0,0
1544189977823,141,6 /black,404,Not Found,Users 1-2,text,false,,522,345,5,5,http://www.newtours.demoaut.com/black,141,0,0
1544189977830,141,5 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,357,5,5,http://www.newtours.demoaut.com/images/spacer.gif,140,0,0
1544189977909,142,7 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,368,5,5,http://www.newtours.demoaut.com/favicon.ico,142,0,0
1544189978051,5,8 /success.txt,200,OK,Users 1-5,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,5,0,3
1544189978056,3,9 /success.txt,200,OK,Users 1-5,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,3,0,0
1544189977964,142,7 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,368,5,5,http://www.newtours.demoaut.com/favicon.ico,142,0,0
1544189978106,5,8 /success.txt,200,OK,Users 1-2,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,5,0,2
1544189977971,141,6 /black,404,Not Found,Users 1-3,text,false,,522,345,5,5,http://www.newtours.demoaut.com/black,141,0,0
1544189978111,2,9 /success.txt,200,OK,Users 1-2,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,2,0,0
1544189978112,141,7 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,368,5,5,http://www.newtours.demoaut.com/favicon.ico,141,0,0
1544189978253,5,8 /success.txt,200,OK,Users 1-3,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,5,0,2
1544189978258,3,9 /success.txt,200,OK,Users 1-3,text,true,,384,302,5,5,http://detectportal.firefox.com/success.txt,3,0,0
1544189978114,28187,10 /login.php,200,OK,Users 1-2,text,false,"The operation lasted too long: It took 28,187 milliseconds, but should not have lasted longer than 1,000 milliseconds.",15571,1152,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,27635,0,0
1544189978114,27635,10 /login.php-0,302,Found,Users 1-2,text,true,,528,615,5,5,http://www.newtours.demoaut.com/login.php,27635,0,0
1544190005749,552,10 /login.php-1,200,OK,Users 1-2,text,true,,15043,537,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,412,0,142
1544189978059,28378,10 /login.php,200,OK,Users 1-5,text,false,"The operation lasted too long: It took 28,378 milliseconds, but should not have lasted longer than 1,000 milliseconds.",15571,1152,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,27868,0,0
1544189978059,27868,10 /login.php-0,302,Found,Users 1-5,text,true,,528,615,5,5,http://www.newtours.demoaut.com/login.php,27868,0,0
1544190005927,510,10 /login.php-1,200,OK,Users 1-5,text,true,,15043,537,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,370,0,140
1544190006302,140,13 /images/forms/continue.gif,200,OK,Users 1-2,bin,true,,749,419,5,5,http://newtours.demoaut.com/images/forms/continue.gif,140,0,0
1544190006437,141,13 /images/forms/continue.gif,200,OK,Users 1-5,bin,true,,749,419,5,5,http://newtours.demoaut.com/images/forms/continue.gif,141,0,0
1544190006442,141,12 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,411,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544189978261,28363,10 /login.php,200,OK,Users 1-3,text,false,"The operation lasted too long: It took 28,363 milliseconds, but should not have lasted longer than 1,000 milliseconds.",15571,1152,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,27845,0,0
1544189978261,27845,10 /login.php-0,302,Found,Users 1-3,text,true,,528,615,5,5,http://www.newtours.demoaut.com/login.php,27845,0,0
1544190006107,517,10 /login.php-1,200,OK,Users 1-3,text,true,,15043,537,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,374,0,142
1544189977632,29058,10 /login.php,200,OK,Users 1-1,text,false,"The operation lasted too long: It took 29,058 milliseconds, but should not have lasted longer than 1,000 milliseconds.",15571,1152,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,28504,0,0
1544189977632,28504,10 /login.php-0,302,Found,Users 1-1,text,true,,528,615,5,5,http://www.newtours.demoaut.com/login.php,28504,0,0
1544190006136,554,10 /login.php-1,200,OK,Users 1-1,text,true,,15043,537,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,413,0,141
1544190006578,142,12 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,534,411,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544190006584,140,14 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,140,0,0
1544189977747,29002,10 /login.php,200,OK,Users 1-4,text,false,"The operation lasted too long: It took 29,002 milliseconds, but should not have lasted longer than 1,000 milliseconds.",15571,1152,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,28412,0,0
1544189977747,28412,10 /login.php-0,302,Found,Users 1-4,text,true,,528,615,5,5,http://www.newtours.demoaut.com/login.php,28412,0,0
1544190006159,590,10 /login.php-1,200,OK,Users 1-4,text,true,,15043,537,5,5,http://newtours.demoaut.com/mercuryreservation.php?osCsid=5bba2f0ab8a265a8e6980f041540d71f,450,0,140
1544190006624,143,13 /images/forms/continue.gif,200,OK,Users 1-3,bin,true,,749,419,5,5,http://newtours.demoaut.com/images/forms/continue.gif,143,0,0
1544190006690,142,13 /images/forms/continue.gif,200,OK,Users 1-1,bin,true,,749,419,5,5,http://newtours.demoaut.com/images/forms/continue.gif,142,0,0
1544190006720,141,14 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190006750,141,13 /images/forms/continue.gif,200,OK,Users 1-4,bin,true,,749,419,5,5,http://newtours.demoaut.com/images/forms/continue.gif,141,0,0
1544190006767,144,12 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,411,5,5,http://newtours.demoaut.com/images/spacer.gif,143,0,0
1544190006832,142,12 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,411,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544190006891,142,12 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,411,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544190006911,143,14 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544190006725,370,15 /mercuryreservation2.php,200,OK,Users 1-2,text,true,,20040,759,5,5,http://newtours.demoaut.com/mercuryreservation2.php,230,0,0
1544190006974,142,14 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,142,0,0
1544190007033,141,14 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190006861,369,15 /mercuryreservation2.php,200,OK,Users 1-5,text,true,,20044,758,5,5,http://newtours.demoaut.com/mercuryreservation2.php,229,0,0
1544190007095,141,16 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544190007230,141,16 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544190007237,141,17 /favicon.ico,404,Not Found,Users 1-2,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190007054,375,15 /mercuryreservation2.php,200,OK,Users 1-3,text,true,,20047,764,5,5,http://newtours.demoaut.com/mercuryreservation2.php,232,0,0
1544190007117,378,15 /mercuryreservation2.php,200,OK,Users 1-1,text,true,,20065,768,5,5,http://newtours.demoaut.com/mercuryreservation2.php,237,0,0
1544190007372,141,17 /favicon.ico,404,Not Found,Users 1-5,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190007174,385,15 /mercuryreservation2.php,200,OK,Users 1-4,text,true,,20033,756,5,5,http://newtours.demoaut.com/mercuryreservation2.php,245,0,0
1544190007429,143,16 /images/spacer.gif,404,Not Found,Users 1-3,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,143,0,0
1544190007495,142,16 /images/spacer.gif,404,Not Found,Users 1-1,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,142,0,0
1544190007559,141,16 /images/spacer.gif,404,Not Found,Users 1-4,text,false,,534,372,5,5,http://newtours.demoaut.com/images/spacer.gif,141,0,0
1544190007572,143,17 /favicon.ico,404,Not Found,Users 1-3,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,143,0,0
1544190007378,371,18 /mercurypurchase.php,200,OK,Users 1-2,text,true,,42337,796,5,5,http://newtours.demoaut.com/mercurypurchase.php,231,0,0
1544190007638,141,17 /favicon.ico,404,Not Found,Users 1-1,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190007700,141,17 /favicon.ico,404,Not Found,Users 1-4,text,false,,528,364,5,5,http://newtours.demoaut.com/favicon.ico,141,0,0
1544190007513,371,18 /mercurypurchase.php,200,OK,Users 1-5,text,true,,42327,796,5,5,http://newtours.demoaut.com/mercurypurchase.php,230,0,0
1544190007884,141,20 /black,404,Not Found,Users 1-5,text,false,,522,356,5,5,http://newtours.demoaut.com/black,141,0,0
1544190007750,280,20 /black,404,Not Found,Users 1-2,text,false,,523,356,5,5,http://newtours.demoaut.com/black,280,0,139
1544190007716,375,18 /mercurypurchase.php,200,OK,Users 1-3,text,true,,42356,801,5,5,http://newtours.demoaut.com/mercurypurchase.php,233,0,0
1544190008031,140,19 /images/spacer.gif,404,Not Found,Users 1-2,text,false,,534,368,5,5,http://newtours.demoaut.com/images/spacer.gif,140,0,0
1544190007780,438,18 /mercurypurchase.php,200,OK,Users 1-1,text,true,,42362,805,5,5,http://newtours.demoaut.com/mercurypurchase.php,297,0,0
1544190008092,142,20 /black,404,Not Found,Users 1-3,text,false,,522,356,5,5,http://newtours.demoaut.com/black,142,0,0
1544190007841,441,18 /mercurypurchase.php,200,OK,Users 1-4,text,true,,42330,793,5,5,http://newtours.demoaut.com/mercurypurchase.php,301,0,0
1544190008025,285,19 /images/spacer.gif,404,Not Found,Users 1-5,text,false,,535,368,5,5,http://newtours.demoaut.com/images/spacer.gif,285,0,143
